223.35|446.71
791.96|1583.92
562.41|1124.83
971.42|1942.84
194.25|388.50
488.28|976.56
567.35|1134.70
283.60|567.19
811.42|1622.84
570.79|1141.57
524.03|1048.05
183.55|367.10
644.06|1288.12
797.75|1595.50
65.76|131.53
66.35|132.69
941.58|1883.17
968.89|1937.77
91.92|183.83
609.49|1218.97
523.68|1047.37
149.01|298.03
573.48|1146.96
526.36|1052.72
962.55|1925.10
762.95|1525.90
847.77|1695.53
254.42|508.84
989.32|1978.64
104.65|209.29
413.83|827.65
444.67|889.34
483.34|966.69
370.57|741.14
956.01|1912.02
77.62|155.23
292.89|585.78
932.39|1864.79
679.26|1358.51
269.05|538.09
677.01|1354.01
353.08|706.15
620.10|1240.21
738.43|1476.87
226.59|453.18
45.15|90.29
97.08|194.16
196.32|392.65
612.25|1224.50
572.43|1144.87
760.92|1521.84
181.04|362.08
712.36|1424.72
50.09|100.19
224.61|449.22
177.19|354.37
683.86|1367.73
174.28|348.55
193.00|386.01
136.56|273.13
965.94|1931.89
646.01|1292.01
109.11|218.22
962.61|1925.21
247.72|495.43
419.36|838.73
216.75|433.50
894.78|1789.56
689.14|1378.29
555.98|1111.95
183.51|367.02
575.42|1150.84
642.26|1284.53
425.71|851.42
746.47|1492.94
282.60|565.20
615.52|1231.03
95.36|190.73
981.57|1963.15
308.64|617.28
786.97|1573.94
943.99|1887.99
820.12|1640.24
938.55|1877.10
572.21|1144.43
326.00|652.00
598.34|1196.67
100.06|200.11
143.16|286.31
570.17|1140.35
723.76|1447.51
477.45|954.90
909.36|1818.72
773.22|1546.45
428.23|856.47
662.48|1324.97
632.74|1265.48
133.19|266.38
115.26|230.52
861.78|1723.56
736.69|1473.37
570.92|1141.83
293.62|587.25
767.91|1535.82
510.71|1021.42
701.98|1403.96
477.03|954.06
629.22|1258.43
828.84|1657.68
804.37|1608.74
403.34|806.67
749.85|1499.70
342.92|685.83
990.95|1981.89
756.62|1513.24
614.11|1228.22
497.93|995.86
157.35|314.70
65.00|129.99
287.68|575.35
905.62|1811.25
646.96|1293.91
893.12|1786.23
481.17|962.34
37.08|74.15
170.60|341.20
269.06|538.12
777.94|1555.89
476.97|953.95
651.26|1302.51
533.30|1066.61
742.63|1485.26
357.69|715.37
565.52|1131.05
790.41|1580.83
824.73|1649.46
626.79|1253.57
353.98|707.95
666.40|1332.80
226.61|453.22
155.52|311.03
299.57|599.14
638.24|1276.49
607.53|1215.07
995.51|1991.01
318.73|637.46
151.47|302.94
472.60|945.20
198.55|397.10
314.35|628.70
539.76|1079.53
395.47|790.94
265.30|530.61
998.51|1997.03
390.14|780.29
115.01|230.02
879.01|1758.02
617.92|1235.84
493.83|987.67
873.85|1747.71
430.72|861.43
467.90|935.80
94.55|189.10
227.90|455.81
769.43|1538.87
124.09|248.17
222.39|444.78
677.73|1355.47
837.17|1674.34
421.54|843.07
645.95|1291.90
430.88|861.76
882.02|1764.04
812.04|1624.09
32.55|65.10
676.23|1352.47
607.58|1215.16
998.56|1997.12
634.11|1268.23
595.38|1190.76
823.60|1647.19
217.57|435.14
551.55|1103.09
306.77|613.54
685.50|1371.00
857.29|1714.58
679.79|1359.58
10.66|21.33
44.38|88.75
778.49|1556.97
488.40|976.79
202.86|405.73
836.13|1672.27
778.63|1557.27
623.87|1247.74
941.48|1882.97
541.10|1082.21
887.68|1775.37
784.80|1569.60
853.48|1706.96
651.42|1302.84
628.14|1256.28
38.45|76.89
192.82|385.63
254.33|508.67
705.08|1410.17
38.18|76.35
772.36|1544.72
85.61|171.22
223.23|446.47
344.11|688.23
619.05|1238.10
544.35|1088.71
840.57|1681.13
253.71|507.43
60.03|120.05
925.86|1851.71
520.97|1041.93
294.03|588.05
193.17|386.35
246.07|492.14
617.42|1234.83
961.88|1923.76
365.09|730.19
640.84|1281.68
49.28|98.56
388.45|776.90
97.49|194.98
501.05|1002.11
469.82|939.64
433.11|866.22
281.72|563.45
105.86|211.72
451.81|903.61
583.47|1166.95
501.38|1002.75
909.78|1819.56
567.80|1135.61
908.67|1817.34
946.02|1892.04
333.40|666.80
326.50|652.99
89.54|179.09
989.42|1978.83
812.34|1624.68
24.14|48.29
298.97|597.94
822.05|1644.11
169.06|338.12
950.14|1900.29
995.36|1990.71
590.54|1181.08
746.82|1493.64
886.86|1773.72
137.32|274.65
687.86|1375.72
318.16|636.32
197.33|394.66
228.65|457.30
568.64|1137.29
657.38|1314.76
71.87|143.73
654.29|1308.58
41.81|83.62
174.59|349.18
616.10|1232.20
555.57|1111.15
328.78|657.55
951.28|1902.56
174.76|349.52
999.62|1999.24
967.67|1935.35
601.42|1202.85
725.77|1451.55
977.25|1954.50
917.00|1834.00
132.77|265.54
111.93|223.87
635.70|1271.41
489.89|979.78
69.56|139.12
705.91|1411.82
909.98|1819.96
322.03|644.05
88.26|176.52
859.22|1718.44
57.19|114.39
267.53|535.05
295.99|591.98
604.83|1209.66
457.89|915.78
897.82|1795.65
43.08|86.15
224.89|449.77
896.66|1793.31
987.79|1975.58
334.17|668.34
636.58|1273.15
641.92|1283.84
129.07|258.14
386.25|772.50
772.47|1544.95
456.09|912.18
130.80|261.61
257.58|515.16
339.13|678.26
837.43|1674.85
491.20|982.40
521.24|1042.48
903.17|1806.34
618.99|1237.98
605.81|1211.61
54.94|109.89
847.14|1694.28
443.28|886.56
168.20|336.40
428.95|857.91
593.79|1187.58
190.82|381.63
799.02|1598.04
163.75|327.51
100.69|201.38
76.03|152.06
808.45|1616.90
887.67|1775.33
463.15|926.30
177.18|354.36
705.53|1411.07
4.23|8.46
812.35|1624.71
933.94|1867.87
939.05|1878.10
736.38|1472.77
375.36|750.72
164.79|329.58
716.45|1432.91
685.29|1370.58
7.87|15.75
474.37|948.75
757.80|1515.61
454.91|909.82
274.50|549.01
148.85|297.71
910.88|1821.76
910.55|1821.10
449.87|899.73
482.64|965.27
621.80|1243.60
621.99|1243.98
853.67|1707.33
743.71|1487.42
492.56|985.12
958.22|1916.43
885.78|1771.56
756.84|1513.68
388.39|776.79
283.42|566.83
940.66|1881.32
74.16|148.32
296.46|592.91
269.24|538.47
150.97|301.95
89.01|178.02
620.73|1241.45
621.83|1243.66
248.09|496.18
825.92|1651.83
767.97|1535.93
815.21|1630.41
162.07|324.15
455.80|911.60
453.91|907.82
737.58|1475.17
261.14|522.28
685.28|1370.57
112.26|224.52
652.58|1305.16
335.23|670.45
674.44|1348.87
732.42|1464.84
727.14|1454.27
105.14|210.27
259.44|518.89
710.66|1421.33
93.19|186.38
864.43|1728.87
115.59|231.18
426.55|853.09
133.43|266.87
731.51|1463.02
245.98|491.96
526.29|1052.58
944.31|1888.63
134.79|269.59
925.24|1850.49
473.93|947.86
671.46|1342.92
168.73|337.46
433.64|867.28
790.41|1580.81
869.27|1738.54
82.59|165.18
823.28|1646.57
973.67|1947.33
946.76|1893.51
453.29|906.59
690.80|1381.60
572.53|1145.07
817.69|1635.38
225.28|450.56
667.71|1335.41
394.03|788.06
335.73|671.46
410.37|820.74
505.00|1010.00
178.92|357.85
609.99|1219.98
136.14|272.27
851.49|1702.98
112.70|225.40
226.47|452.93
563.87|1127.75
379.31|758.61
966.90|1933.79
644.40|1288.79
148.66|297.32
831.45|1662.90
130.28|260.57
360.26|720.53
440.65|881.30
268.51|537.02
231.73|463.47
253.38|506.75
732.43|1464.85
370.91|741.82
598.33|1196.65
445.18|890.37
475.83|951.66
491.05|982.10
920.48|1840.96
108.99|217.98
356.49|712.99
419.27|838.53
529.61|1059.23
819.88|1639.76
274.92|549.83
546.07|1092.14
46.37|92.74
883.48|1766.96
599.87|1199.74
407.06|814.11
67.79|135.58
622.00|1244.01
232.28|464.56
266.16|532.32
724.56|1449.12
841.73|1683.46
652.82|1305.64
85.92|171.84
893.19|1786.39
697.11|1394.23
561.80|1123.59
613.73|1227.47
370.10|740.19
584.04|1168.08
106.20|212.41
550.53|1101.06
654.92|1309.83
37.41|74.83
903.63|1807.27
499.31|998.63
543.09|1086.17
288.82|577.64
782.98|1565.96
288.65|577.29
620.29|1240.58
162.79|325.58
130.62|261.24
163.05|326.09
605.71|1211.42
958.44|1916.89
503.70|1007.40
534.31|1068.62
836.40|1672.81
320.76|641.53
250.04|500.08
703.73|1407.46
789.70|1579.39
710.95|1421.89
379.13|758.26
27.62|55.25
888.44|1776.87
640.32|1280.64
637.08|1274.16
243.07|486.14
651.39|1302.79
279.28|558.57
640.63|1281.26
41.59|83.18
803.01|1606.02
810.38|1620.76
631.10|1262.21
840.88|1681.76
582.26|1164.51
238.90|477.80
918.21|1836.41
119.22|238.44
821.84|1643.68
18.72|37.43
123.15|246.31
398.17|796.35
902.59|1805.19
344.03|688.06
71.52|143.03
508.28|1016.57
872.53|1745.07
167.92|335.85
353.42|706.85
375.25|750.51
349.85|699.71
256.21|512.42
105.45|210.91
506.48|1012.96
564.87|1129.74
791.65|1583.30
258.50|516.99
114.28|228.55
526.84|1053.68
41.64|83.28
469.79|939.57
275.20|550.40
338.95|677.90
278.87|557.74
142.38|284.76
812.24|1624.48
387.36|774.72
666.51|1333.03
46.79|93.57
225.85|451.71
560.60|1121.19
689.79|1379.58
368.19|736.39
529.79|1059.57
312.58|625.17
400.53|801.06
198.96|397.93
347.31|694.63
108.50|216.99
284.08|568.16
291.73|583.47
567.90|1135.79
622.56|1245.12
477.24|954.48
399.76|799.52
109.87|219.74
608.55|1217.09
396.49|792.98
645.26|1290.53
854.83|1709.65
641.36|1282.72
732.45|1464.90
535.05|1070.10
9.45|18.89
883.26|1766.52
759.94|1519.87
167.96|335.91
586.97|1173.94
909.58|1819.16
525.49|1050.97
571.13|1142.26
503.68|1007.36
47.75|95.50
12.75|25.50
11.97|23.95
232.32|464.63
59.77|119.54
314.50|629.01
187.35|374.70
317.11|634.23
537.00|1074.00
515.01|1030.02
407.10|814.21
743.61|1487.22
771.45|1542.90
659.07|1318.14
158.33|316.65
272.09|544.17
345.96|691.92
940.98|1881.95
585.71|1171.42
870.25|1740.50
756.10|1512.20
314.78|629.56
621.36|1242.73
267.37|534.74
207.09|414.18
413.26|826.52
6.28|12.56
809.64|1619.28
755.06|1510.12
313.75|627.51
82.88|165.76
135.34|270.68
856.77|1713.55
580.41|1160.82
350.86|701.71
56.07|112.14
445.71|891.43
586.98|1173.96
27.52|55.03
660.92|1321.85
784.37|1568.74
796.68|1593.35
528.39|1056.78
371.26|742.52
624.15|1248.29
454.00|908.01
501.82|1003.64
24.70|49.39
457.14|914.27
31.77|63.53
786.31|1572.62
442.65|885.29
675.47|1350.94
857.39|1714.79
556.01|1112.03
457.14|914.28
135.66|271.31
259.13|518.25
717.47|1434.95
983.84|1967.67
590.64|1181.27
919.35|1838.70
241.41|482.81
489.16|978.32
414.45|828.89
935.30|1870.60
78.34|156.69
613.17|1226.33
252.07|504.14
974.03|1948.05
195.23|390.47
838.98|1677.97
830.75|1661.50
86.68|173.36
725.22|1450.44
685.34|1370.67
686.52|1373.04
47.74|95.48
49.88|99.77
510.26|1020.52
740.28|1480.56
411.09|822.18
317.80|635.59
375.74|751.47
51.73|103.47
886.76|1773.51
626.60|1253.20
917.07|1834.15
240.40|480.81
430.12|860.23
32.11|64.23
754.65|1509.30
290.46|580.92
796.44|1592.88
562.46|1124.93
647.55|1295.11
719.11|1438.23
640.07|1280.13
594.95|1189.90
39.05|78.10
309.36|618.71
624.29|1248.57
413.04|826.07
647.55|1295.09
444.24|888.49
721.12|1442.24
432.65|865.30
745.56|1491.13
814.41|1628.82
84.77|169.54
246.04|492.07
210.91|421.81
541.76|1083.51
334.48|668.95
460.85|921.70
56.90|113.79
681.59|1363.19
606.05|1212.10
662.34|1324.69
474.22|948.43
370.56|741.12
96.46|192.91
870.62|1741.25
234.49|468.98
33.40|66.80
908.11|1816.23
546.65|1093.29
135.83|271.65
997.17|1994.33
332.69|665.38
163.64|327.28
950.53|1901.07
961.42|1922.85
779.10|1558.20
118.73|237.46
410.66|821.31
838.80|1677.60
335.67|671.33
273.96|547.92
447.49|894.99
863.58|1727.17
295.93|591.86
188.39|376.78
285.35|570.70
990.64|1981.28
2.92|5.85
395.55|791.11
688.92|1377.83
341.12|682.23
569.87|1139.75
562.64|1125.29
981.87|1963.73
986.82|1973.64
763.63|1527.26
296.06|592.12
298.61|597.22
207.71|415.42
64.01|128.03
970.36|1940.72
500.44|1000.87
877.75|1755.49
812.25|1624.50
342.39|684.77
747.05|1494.11
916.08|1832.17
817.96|1635.92
911.23|1822.46
631.59|1263.19
122.05|244.09
778.84|1557.69
360.32|720.64
231.46|462.92
107.99|215.98
843.78|1687.55
543.19|1086.39
48.83|97.66
260.49|520.97
833.24|1666.49
942.28|1884.55
719.72|1439.44
469.44|938.88
464.50|929.01
632.28|1264.56
24.12|48.25
938.44|1876.88
603.91|1207.81
265.80|531.59
773.09|1546.18
992.62|1985.25
321.38|642.76
993.81|1987.62
745.47|1490.93
221.98|443.96
352.87|705.74
723.22|1446.43
473.78|947.55
26.29|52.58
120.85|241.70
293.03|586.05
740.21|1480.42
807.59|1615.17
94.74|189.49
977.52|1955.03
379.96|759.92
275.94|551.88
429.42|858.85
314.88|629.76
648.47|1296.94
790.04|1580.08
593.68|1187.37
896.29|1792.57
981.55|1963.11
109.61|219.22
718.90|1437.81
77.87|155.75
876.90|1753.80
267.55|535.10
775.47|1550.93
942.23|1884.47
73.65|147.30
275.24|550.48
895.21|1790.42
903.81|1807.63
364.26|728.51
710.96|1421.91
835.59|1671.17
425.01|850.02
863.86|1727.73
596.47|1192.95
575.24|1150.47
918.91|1837.82
70.90|141.81
344.96|689.91
366.56|733.11
673.62|1347.24
203.47|406.95
772.49|1544.98
904.41|1808.82
548.57|1097.14
599.91|1199.82
474.34|948.68
379.32|758.64
244.62|489.24
719.48|1438.96
540.48|1080.95
155.51|311.01
414.94|829.88
37.01|74.03
877.99|1755.99
679.57|1359.14
233.95|467.91
257.32|514.63
868.76|1737.52
436.45|872.91
870.39|1740.78
516.22|1032.43
427.70|855.39
181.23|362.46
684.84|1369.68
541.49|1082.97
311.77|623.55
587.79|1175.59
216.78|433.57
497.47|994.94
824.86|1649.72
339.80|679.61
967.07|1934.14
52.15|104.30
713.17|1426.34
863.71|1727.43
531.31|1062.61
804.54|1609.07
184.05|368.09
749.97|1499.94
607.43|1214.85
441.63|883.25
526.84|1053.68
63.44|126.89
16.92|33.83
980.83|1961.67
382.87|765.75
521.53|1043.05
157.37|314.74
391.88|783.76
101.35|202.70
970.92|1941.85
635.43|1270.86
769.26|1538.51
424.58|849.15
562.53|1125.05
352.63|705.25
545.96|1091.92
136.55|273.10
311.38|622.77
860.89|1721.78
381.86|763.72
977.59|1955.18
227.53|455.07
239.02|478.05
835.48|1670.96
610.98|1221.96
960.51|1921.02
441.53|883.06
406.66|813.33
990.08|1980.16
61.02|122.04
708.24|1416.47
40.30|80.60
975.37|1950.74
260.38|520.76
456.05|912.10
486.06|972.13
618.87|1237.74
893.02|1786.03
816.53|1633.06
665.15|1330.30
479.19|958.37
277.76|555.52
250.93|501.87
539.77|1079.54
996.73|1993.45
164.43|328.87
676.81|1353.62
693.93|1387.86
184.52|369.04
424.18|848.36
372.50|745.01
449.18|898.36
724.42|1448.83
60.68|121.36
405.61|811.23
477.56|955.12
974.59|1949.18
266.09|532.17
759.58|1519.15
988.31|1976.62
615.82|1231.64
583.05|1166.09
699.07|1398.14
234.68|469.37
262.36|524.71
230.34|460.69
845.60|1691.20
981.89|1963.78
174.43|348.85
364.58|729.17
362.99|725.99
234.53|469.06
399.49|798.98
27.88|55.76
561.30|1122.61
752.56|1505.12
840.21|1680.43
280.84|561.68
159.54|319.07
919.29|1838.58
928.60|1857.20
15.54|31.09
926.02|1852.04
293.84|587.69
853.06|1706.12
971.91|1943.82
647.88|1295.76
690.41|1380.81
650.72|1301.44
350.36|700.72
883.90|1767.79
143.66|287.33
582.36|1164.72
712.31|1424.61
451.78|903.56
487.60|975.20
85.03|170.06
336.11|672.23
169.22|338.43
473.91|947.81
768.59|1537.17
120.48|240.95
422.03|844.05
234.85|469.70
214.38|428.76
12.89|25.78
720.86|1441.72
601.66|1203.32
462.47|924.94
522.81|1045.63
258.48|516.96
307.58|615.15
96.32|192.64
444.97|889.94
396.98|793.96
810.19|1620.38
905.94|1811.88
693.78|1387.56
971.85|1943.71
957.40|1914.80
870.19|1740.37
453.13|906.25
683.19|1366.37
632.09|1264.19
395.41|790.82
896.87|1793.74
451.12|902.23
635.21|1270.41
452.88|905.77
481.14|962.28
49.46|98.92
314.08|628.16
827.63|1655.25
93.34|186.68
317.54|635.08
146.82|293.64
6.22|12.44
405.40|810.79
881.21|1762.42
801.02|1602.04
207.71|415.41
123.10|246.20
884.04|1768.07
560.69|1121.39
117.19|234.38
899.87|1799.75
651.56|1303.11
422.32|844.63
101.24|202.48
714.22|1428.44
836.80|1673.59
756.85|1513.69
893.19|1786.38
224.59|449.19
533.23|1066.47
444.11|888.22
901.26|1802.53
370.39|740.79
618.83|1237.66
733.65|1467.30
124.13|248.26
186.99|373.99
265.61|531.22
337.82|675.65
175.36|350.72
438.43|876.85
389.70|779.40
288.83|577.66
904.62|1809.25
271.51|543.02
912.54|1825.08
785.41|1570.82
993.78|1987.55
632.87|1265.73
834.87|1669.74
218.38|436.76
729.08|1458.16
902.50|1805.00
18.44|36.89
892.25|1784.49
372.39|744.78
584.75|1169.50
353.58|707.16
375.59|751.19
